"project_id","project_name","discipline_name"
161179296,"Bildbasierte Aktionserkennung in großen Bilddatenbanken databases","Künstliche Intelligenz, Bild- und Sprachverarbeitung"
161578921,"Magnetfeldinduzierte Phasen in eindimensionalen (1D) antiferromagnetischen Quantenmagneten","Experimentelle Physik der kondensierten Materie"
161702163,"Snowpack monitoring with upward-looking radar systems towards improved avalanche risk prediction","FK Geophysik und Geodäsie"
161906959,"Integrated modelling of the response of aquatic ecosystems to land use and climate change in the Poyang lake region, China","Hydrogeologie, Hydrologie, Limnologie, Siedlungswasserwirtschaft, Wasserchemie, Integrierte Wasser-Ressourcen Bewirtschaftung"
161980070,"Entwicklungsgenetische und zytochemische Untersuchungen an den Onychophora zum Verständnis der Bauplan-Evolution bei den Arthropoda","Genetik, Zell- und Entwicklungsbiologie"
162182801,"Roboterassistierte, sensorgeführte Reponierung von Frakturen der Röhrenknochen in den unteren und oberen Extremitäten des Menschen","Automatisierungstechnik, Regelungssysteme, Robotik, Mechatronik"
162231035,"Predicting hydrological fluxes in the Haihe river basin using remote sensing and data assimilation methods","Hydrogeologie, Hydrologie, Limnologie, Siedlungswasserwirtschaft, Wasserchemie, Integrierte Wasser-Ressourcen Bewirtschaftung"
162246962,"Prozess-orientierte Untersuchung zur Akkretion und Krustenentwicklung von Kontinentalrand-Terranen am Beispiel der Appalachen Ostkanadas","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
162327245,"Lendemains. Etudes comparées sur la France. Vergleichende Frankreichforschung","Allgemeine und vergleichende Literaturwissenschaft; Kulturwissenschaft"
162327245,"Lendemains. Etudes comparées sur la France. Vergleichende Frankreichforschung","Politikwissenschaft"
162352493,"Diagnostische und prognostische Bedeutung von CEACAM1 bei der lymphogenen Metastasierung des Prostatakarzinoms","Urologie"
162530359,"Modellierung biogeographischer Arealveränderungen: Die Foraminiferenfauna des süd-östlichen Afrikas.","Geologie, Ingenieurgeologie, Paläontologie"
162594139,"Johann-Heinrich Meyer - Kunst und Wissen im klassischen Weimar","Neuere deutsche Literatur"
162634084,"Evaluierung und Beeinflussung des Stammzellcharakters neuronaler Stammzellen des enterischen Nervensystems","Kinder- und Jugendmedizin"
162641668,"Crossroads ? Studies on the History of Exchange Relations in the East Asian World","Asienbezogene Wissenschaften"
162682152,"Datenzentrum (Z01)","Politikwissenschaft"
162696335,"Integrating fossil data, vegetation modelling and genetic analyses of modern tree populations to reconstruct the history of Larix in Europe","Geologie, Ingenieurgeologie, Paläontologie"
162837641,"Electrical and Optoelectronic Graphene Devices","Elektronische Halbleiter, Bauelemente und Schaltungen, Integrierte Systeme"
162837641,"Electrical and Optoelectronic Graphene Devices","Experimentelle Physik der kondensierten Materie"
163083569,"Climate dynamics of the Kilimanjaro region - satellite supported generation of area-wide climate- and land cover datasets, and generation of multi-decadal climate series.","Physische Geographie"
163084333,"Controls on ecosystem water use and carbon gain at Mt. Kilimanjaro - differentiation along climate gradients and with land use from the savanna to the alpine zone","Ökologie der Tiere, Biodiversität und Ökosystemforschung"
163188865,"Prätherapeutische Diagnostik von semibenignen und semimalignen Gliomen mit Simultaner PET/MR-Diagnostik","Klinische Neurowissenschaften I - Neurologie, Neurochirurgie, Neuropathologie"
163207639,"Plant diversity and performance in relation to climate and land use on Mt. Kilimanjaro: communities, species, populations, ecological genetics","Ökologie der Tiere, Biodiversität und Ökosystemforschung"
163310809,"Konzeption, Herstellung, Erprobung und Spezifikation eines streifigkeitsangepassten Mikrotasters aus Kunststoff zur Verwendung in einem dreidimensionale Koordinatenmessgerät. (Kurzname: Mikropolymertaster)","Mikrosysteme"
163311249,"Rekonstruktion von spätglazialen und holozänen Umweltveränderungen im Einzugsgebiet des Eversener Sees (NW-Deutschland)","Physische Geographie"
163494177,"Plant functional traits translated into vegetation dynamics - Responses to environmental factors and effects on ecosystem functions of the Kilimanjaro region.","Ökologie der Tiere, Biodiversität und Ökosystemforschung"
163555830,"Biodiversity and ecosystem functioning: birds and bats as seed dispersers and arthropod predators along an elevational and land use gradient","Ökologie der Tiere, Biodiversität und Ökosystemforschung"
163597019,"Neuronale Grundlagen tonischer und phasischer Prozesse der Arousal-Regulation","Kognitive Neurowissenschaft und Neuroimaging"
163599067,"Experimental Investigation and Modeling of Dynamic Recrystallization","FK Materialwissenschaft"
163599067,"Experimental Investigation and Modeling of Dynamic Recrystallization","Thermodynamik und Kinetik von Werkstoffen"
163599084,"Untersuchungen zur Speicherung von Ladungsträgern in Nanopartikeln und Entwicklung von Infrarotlicht-stimulierten Markern für die Bioanalytik und Diagnostik","FK Materialwissenschaft"
163599084,"Untersuchungen zur Speicherung von Ladungsträgern in Nanopartikeln und Entwicklung von Infrarotlicht-stimulierten Markern für die Bioanalytik und Diagnostik","Herstellung und Eigenschaften von Funktionsmaterialien"
163636322,"Molecular and ecological analysis of Arabis alpina perennial life-history traits along environmental gradients (?A. alpina perenniality?)","Zell- und Entwicklungsbiologie der Pflanzen"
163806979,"GRK 1670:  Mathematics inspired by string theory and QFT","Mathematik"
163806979,"GRK 1670:  Mathematics inspired by string theory and QFT","Teilchen, Kerne und Felder"
163842374,"Optische Kohärenztomographie für eine geregelte Laserablation an Grenzschichten der Schädelbasis (OCT-LABS)","Messsysteme"
163866004,"GRK 1672:  Innovationsgesellschaft heute: Die reflexive Herstellung des Neuen","Sozialwissenschaften"
163903198,"Russisch-deutsches/Deutsch-russisches theologisches Wörterbuch","Evangelische Theologie"
163903388,"Homeostatic plasticity and the formation of neuronal assemblies in the rat hippocampus in vitro","Zelluläre Neurowissenschaft"
163904251,"Generation and propagation of transient neuronal assemblies in the mouse hippocampus","Zelluläre Neurowissenschaft"
163904573,"Transfer of thalamocortical and its control by GABAergic mechanisms in the adolescent mouse cerebral cortex in vitro","Zelluläre Neurowissenschaft"
164011789,"Helicopter-borne measurements of small-scale processes in shallow cumulus convection over Barbados","Physik und Chemie der Atmosphäre"
164177776,"Die Produktion von Chronizität im Alltag psychiatrischer Versorgung und Forschung in Berlin","Ethnologie und Europäische Ethnologie / Volkskunde"
164354199,"Neutronen-Reflektometrie an magnetischen Schichten (A05)","Experimentelle Physik der kondensierten Materie"
164446449,"Occult hepatitis B virus infection and reactivation in Africans in the context of the human immunodeficiency virus pandemic","Virologie"
164476939,"The screening procedure","Allgemeine Genetik"
164501858,"Die Rolle von Dicer-abhängigen MikroRNS bei der Entwicklung sympathischer Neurone und adrenaler chromaffiner Zellen","Entwicklungsneurobiologie"
164503726,"Host and parasite factors influencing the pharmacokinetics of artesunate","Medizinische Mikrobiologie, Parasitologie, Mykologie und Hygiene, Molekulare Infektionsbiologie"
164561973,"Verwaltungsprojekt (Z)","Physik"
164562811,"MR-PET für die Medizinische Bildgebung","Radiologie und Nuklearmedizin"
164587406,"Neue Strategien zur personalisierten Behandlung von Lungenkrebs mittels H19 genregulatorischen Sequenzen kombiniert mit zielgerichtetem Nukleinsäuretransfer","Kinder- und Jugendmedizin"
164626897,"Funktionelle Analyse des eukaryotischen Initiationsfaktors 5A (elF-5A): Potenzielle Zielstruktur zur Therapie proliferativer Erkrankungen","Hämatologie, Onkologie, Transfusionsmedizin"
164764196,"Genomweite Assoziationsstudie zur Lithium-Response bei der bipolaren Störung im Kollektiv des internationalen Consortium on Lithium Genetics","Biologische Psychiatrie"
164804874,"Konstruktionswissen der frühen Moderne: V.G. ?uchov Strategien des sparsamen Eisenbaus","Architektur, Bau- und Konstruktionsgeschichte, Bauforschung, Ressourcenökonomie im Bauwesen, Bauliche Subsysteme und ihre Gestaltung"
164877638,"Virus biology, host ecology, and human behaviour as determinants for coronaviral zoonoses","Virologie"
165111547,"Neutrinos as Precision Probes of Particle Physics, Cosmology and Astrophysics","Kern- und Elementarteilchenphysik, Quantenmechanik, Relativitätstheorie, Felder"
165335975,"NANOCELL","Biophysik"
165684430,"Strukturbildende Prozesse in amorphen Kohlenstoffschichten","Experimentelle Physik der kondensierten Materie"
165684537,"Recharge, timescale of groundwater flow, and geochemical evolution of the groundwater system in the Najd area, Dhofer Governorate, Sultanate of Oman","Hydrogeologie, Hydrologie, Limnologie, Siedlungswasserwirtschaft, Wasserchemie, Integrierte Wasser-Ressourcen Bewirtschaftung"
165711239,"Bibliotheken und Archive im Verbund mit der Forschung: Wissenschaftliche Erschließung und Digitalisierung des Verlagsarchivs der Firma Gebauer-Schwetschke in Halle von 1733 bis 1930 (Kennwort: Gebauer-Schwetschke)","Frühneuzeitliche Geschichte"
165711239,"Bibliotheken und Archive im Verbund mit der Forschung: Wissenschaftliche Erschließung und Digitalisierung des Verlagsarchivs der Firma Gebauer-Schwetschke in Halle von 1733 bis 1930 (Kennwort: Gebauer-Schwetschke)","Wissenschaftsgeschichte"
165713635,"Beziehungs- und Familienentwicklungspanel (pairfam)","Empirische Sozialforschung"
165766987,"Economic decision making under stress - behavioural and psychoneuroendocrinological aspects.","Betriebswirtschaftslehre"
165831460,"Die frühholozäne Gesellschaft Obermesopotamiens und ihre Subsistenz","Ur- und Frühgeschichte (weltweit)"
165956021,"FOR 1503:  Space-Time Reference Systems for Monitoring Global Change and for Precise Navigation in Space","Geowissenschaften (einschl. Geographie)"
165956021,"FOR 1503:  Space-Time Reference Systems for Monitoring Global Change and for Precise Navigation in Space","Physik"
166038460,"Das Auseinanderbrechen von Kontinenten und die Bildung und Entwicklung von passiven Kontinentalrändern am Beispiel des Tyrrhenischen Meeres","FK Geophysik und Geodäsie"
166039672,"Analyse und Förderung effektiver Lehr-Lernprozesse","Allgemeine und fachbezogene Lehr-, Lern- und Qualifikationsforschung"
166183234,"Molecular architecture of environmental adaptation in natural populations of the nematode Caenorhabditis elegans","Genetik, Zell- und Entwicklungsbiologie"
166302681,"Längsschnittliche Entwicklung der Kompetenzen von Junglehrkräften: Follow-Up zur internationalen Vergleichsstudie TEDS-M (TEDS-FU)","Allgemeine und fachbezogene Lehr-, Lern- und Qualifikationsforschung"
166390958,"Impact of eddy parameterisations on the simulated response of Southern Ocean air-sea CO2 fluxes to wind stress changes in IPCC-type ocean models","Physik, Chemie und Biologie des Meeres"
166610161,"Role of estuarine biogeochemistry on abundance and types of Vibrio cholerae in West Bengal: seasonality and relation with cholera incidence","Physik, Chemie und Biologie des Meeres"
167039348,"Kommentierte Edition des Briefwechsels von Ernst H. Kantorowicz (1895 - 1963)","Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte)"
167288812,"Lebensqualität (LQ) im Alter - Normierung des WHOQOL-OLD und Erhebung der LQ in verschiedenen Subgruppen der Altenbevölkerung","Public Health, medizinische Versorgungsforschung, Sozialmedizin"
167680821,"Controlling the electronic interface properties in polymer-fullerene bulk-heterojunction solar cells","Experimentelle Physik der kondensierten Materie"
167738825,"Transport measurements and Mössbauer investigations of FeSe and related novel superconductors under high pressure","Theoretische Physik der kondensierten Materie"
167739190,"Seismic and Seismological Features of the Vogtland-Bohemia Earthquake Swarms - in preparation for a high resolution seismic survey and scientific drilling","FK Geophysik und Geodäsie"
167889138,"Entwicklung und Etablierung eines Datenarchivs für die Erfassung, Systematisierung und Bereitstellung von Forschungsprimärdaten humaner Stammzellen für die regenerative Biologie und Medizin","Humangenetik"
167963613,"p-B-n organic junctions for efficient photovoltaics","Experimentelle Physik der kondensierten Materie"
167979450,"Erzeugung martensitischer Stützschichten für Hartstoffschichten zur Eigenschaftsoptimierung von Randschichten mittels lokal definiertem Elektronenstrahl (EB)-Härten (MaStER-EB)","FK Werkstofftechnik"
168091199,"Rolle des mitochondrialen Proteins Pycr1 bei progeroiden Erkrankungen - Role of the mitochondrial protein Pycr1 in progeroid phenotypes","Humangenetik"
168203429,"Grenzflächenuntersuchung sowie Charakterisierung der Oxidationsbeständigkeit und der mechanischen Eigenschaften von halogenierten y-TiAl-Oberflächen mit keramischer Wärmedämmschicht","FK Werkstofftechnik"
