"project_id","name","address"
183049896,"GRK 1740:  Dynamische Phänomene in komplexen Netzwerken: Grundlagen und Anwendungen","Universidade Estadual de Campinas (UNICAMP)"
183090525,"Entwicklung neuartiger Adsorbentien auf Aktivkohle-Basis mit gesteigerten Oxidations- und Abriebfestigkeiten durch CVI-Infiltration von keramischen Materialien und Charakterisierung ihrer Adsorptions-Eigenschaften","Universität Duisburg-Essen"
183131026,"Mechanismen der Pfropfenbildung in offenen Querschnitten in Abhängigkeit des Einbringverfahrens","GuD Consult GmbH"
183131026,"Mechanismen der Pfropfenbildung in offenen Querschnitten in Abhängigkeit des Einbringverfahrens","The University of Western Australia (M053)"
183242546,"The role of nitric oxide in modulating the hypoxic tumor response","Universitätsklinikum Essen"
183244596,"Konstruktion, Aufbau und Anwendung einer optimierten Kopplung von Ionenmobilitätsspektrometrie und Flugzeitmassenspektrometrie","Helmholtz-Zentrum für Umweltforschung - UFZ"
183244596,"Konstruktion, Aufbau und Anwendung einer optimierten Kopplung von Ionenmobilitätsspektrometrie und Flugzeitmassenspektrometrie","Christian-Albrechts-Universität zu Kiel"
183244596,"Konstruktion, Aufbau und Anwendung einer optimierten Kopplung von Ionenmobilitätsspektrometrie und Flugzeitmassenspektrometrie","Hochschule für Technik, Wirtschaft und Kultur Leipzig"
183276559,"Funktion und Regulation von exkretorischen Transportproteinen in der Niere","Ruprecht-Karls-Universität Heidelberg"
183297865,"Extinktionsprozesse und Expositionsbehandlung bei Patienten mit chronischen Schmerzen","Philipps-Universität Marburg"
183318904,"Computersimulation von Protonenverteilung und -entladung an elektrifizierten Metall/Elektrolyt-Grenzflächen unter Verwendung reaktiver Kraftfelder, ergänzt durch Experimente","Universität Duisburg-Essen"
183318904,"Computersimulation von Protonenverteilung und -entladung an elektrifizierten Metall/Elektrolyt-Grenzflächen unter Verwendung reaktiver Kraftfelder, ergänzt durch Experimente","Technische Universität München"
183318904,"Computersimulation von Protonenverteilung und -entladung an elektrifizierten Metall/Elektrolyt-Grenzflächen unter Verwendung reaktiver Kraftfelder, ergänzt durch Experimente","Universität Ulm"
183345248,"Berechnung von Gegenbeispielen für stochastische Systeme unter Verwendung von Bounded Model Checking","Rheinisch-Westfälische Technische Hochschule Aachen"
183345248,"Berechnung von Gegenbeispielen für stochastische Systeme unter Verwendung von Bounded Model Checking","Albert-Ludwigs-Universität Freiburg"
183380472,"Eine experimentelle Evaluation der Effektivität verschiedener Strategien der Emotionsregulation bei depressiven Patienten","Technische Universität Dresden"
183380472,"Eine experimentelle Evaluation der Effektivität verschiedener Strategien der Emotionsregulation bei depressiven Patienten","Philipps-Universität Marburg"
183380472,"Eine experimentelle Evaluation der Effektivität verschiedener Strategien der Emotionsregulation bei depressiven Patienten","Johannes Gutenberg-Universität Mainz"
183396576,"Struktur-Reaktivitäts-Beziehungen in bimetallischen Elektrodenoberflächen - Kombinierte UHV, elektrochemische und theoretische Untersuchungen","Universität Ulm"
183404903,"Cytomegalievirus (CMV)-spezifische CD4+ und CD8+ T-Zellen durch T-Zell-Rezeptor RNA Transfer","Johannes Gutenberg-Universität Mainz"
183607037,"User-centric, Secure Information Flow Management in Enterprise Systems (USIFES)","Universität Mannheim"
183607037,"User-centric, Secure Information Flow Management in Enterprise Systems (USIFES)","Friedrich-Alexander-Universität Erlangen-Nürnberg"
183626985,"GRK 1743:  Gene, Umwelt und Entzündung","Universitätsklinikum Schleswig-Holstein"
183645108,"Verbesserung der mechanischen Eigenschaften unmischbarer Polymerblends durch maßgeschneiderte Januspartikel als Verträglichkeitsvermittler","Johannes Gutenberg-Universität Mainz"
183645108,"Verbesserung der mechanischen Eigenschaften unmischbarer Polymerblends durch maßgeschneiderte Januspartikel als Verträglichkeitsvermittler","Universität Bayreuth"
183685596,"Epidemiologie nicht-motorischer Symptome beim Parkinsonsyndrom: Häufigkeit, Charakteristika, Spezifität und Verlauf","Universitätsklinikum Schleswig-Holstein"
183685596,"Epidemiologie nicht-motorischer Symptome beim Parkinsonsyndrom: Häufigkeit, Charakteristika, Spezifität und Verlauf","Institut für Krebsepidemiologie e.V. an der Universität zu Lübeck"
183685596,"Epidemiologie nicht-motorischer Symptome beim Parkinsonsyndrom: Häufigkeit, Charakteristika, Spezifität und Verlauf","Universität zu Lübeck"
183790222,"Computergestützte Verifikation von Automatenkonstruktionen für Model Checking","Albert-Ludwigs-Universität Freiburg"
183790222,"Computergestützte Verifikation von Automatenkonstruktionen für Model Checking","Technische Universität München"
183850568,"The politics of framing in the European Union: the role of national interest groups","Ruhr-Universität Bochum"
183850568,"The politics of framing in the European Union: the role of national interest groups","University of Gothenburg"
183850568,"The politics of framing in the European Union: the role of national interest groups","Syracuse University"
183850568,"The politics of framing in the European Union: the role of national interest groups","Leiden University"
183850568,"The politics of framing in the European Union: the role of national interest groups","University of North Carolina"
183850568,"The politics of framing in the European Union: the role of national interest groups","Newcastle University"
183852739,"Kompetenzentwicklung mit Eingebetteten Mikro- und Nanosystemen - KOMINA","Universität Siegen"
183852739,"Kompetenzentwicklung mit Eingebetteten Mikro- und Nanosystemen - KOMINA","Friedrich-Alexander-Universität Erlangen-Nürnberg"
183877235,"Orbital mapping","Universität Ulm"
183877235,"Orbital mapping","Humboldt-Universität zu Berlin"
183877235,"Orbital mapping","Technische Universität Wien"
183890091,"Stabilität der Mikrostruktur feinstkörniger unlegierter Stähle bei zyklischer Beanspruchung","Karlsruher Institut für Technologie (KIT)"
183890091,"Stabilität der Mikrostruktur feinstkörniger unlegierter Stähle bei zyklischer Beanspruchung","Technische Universität Kaiserslautern"
183894836,"On-line sentence processing, aphasic impairments, computational modelling","Universität Potsdam"
183895536,"The role of caveolae in statin-induced myopathy","Charité Universitätsklinikum"
183895536,"The role of caveolae in statin-induced myopathy","Charité - Universitätsmedizin Berlin"
183931056,"Fluorite (U-Th)/He geochronology: methodical development and case studies","Georg-August-Universität Göttingen"
183931056,"Fluorite (U-Th)/He geochronology: methodical development and case studies","Budapest University of Technology and Economics"
184038002,"Synthese und Strukturaufklärung von ionisch/elektronisch leitfähigen Anti-Zeolithen auf der Basis von Mayenit","Technische Universität Berlin"
184038002,"Synthese und Strukturaufklärung von ionisch/elektronisch leitfähigen Anti-Zeolithen auf der Basis von Mayenit","Martin-Luther-Universität Halle-Wittenberg"
184038002,"Synthese und Strukturaufklärung von ionisch/elektronisch leitfähigen Anti-Zeolithen auf der Basis von Mayenit","Ludwig-Maximilians-Universität München"
184075001,"The role of littoral zones as source of methane in lakes: Dynamics, distribution patterns, and emissions","Universität Konstanz"
184075001,"The role of littoral zones as source of methane in lakes: Dynamics, distribution patterns, and emissions","Alfred-Wegener-Institut für Polar- und Meeresforschung (AWI)"
184075001,"The role of littoral zones as source of methane in lakes: Dynamics, distribution patterns, and emissions","LUBW Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg"
184075001,"The role of littoral zones as source of methane in lakes: Dynamics, distribution patterns, and emissions","Stiftung Alfred-Wegener-Institut für Polar- und Meeresforschung"
184141573,"New strategy for the deposition of metals by CVD and ALD: mechanistic and kinetic investigation for the growth of cobalt as model system","Universität Bielefeld"
184141573,"New strategy for the deposition of metals by CVD and ALD: mechanistic and kinetic investigation for the growth of cobalt as model system","Universität Bremen"
184141573,"New strategy for the deposition of metals by CVD and ALD: mechanistic and kinetic investigation for the growth of cobalt as model system","Centre de Recherche Public Gabriel Lippmann"
184176984,"The geotectonic position of the Madurai Block (south India) within Gondwana, reconstructed from zircon and monazite dating and PT pseudosections","Christian-Albrechts-Universität zu Kiel"
184176984,"The geotectonic position of the Madurai Block (south India) within Gondwana, reconstructed from zircon and monazite dating and PT pseudosections","University of Mysore"
184176984,"The geotectonic position of the Madurai Block (south India) within Gondwana, reconstructed from zircon and monazite dating and PT pseudosections","Rheinische Friedrich-Wilhelms-Universität Bonn"
184197652,"Zündung durch heiße Freistrahlen","Karlsruher Institut für Technologie (KIT)"
184197652,"Zündung durch heiße Freistrahlen","Physikalisch-Technische Bundesanstalt (PTB)"
184205648,"Hyperbranched polymers as chromatographic selectors","Leibniz-Institut für Polymerforschung Dresden e.V."
184205648,"Hyperbranched polymers as chromatographic selectors","St. Petersburg State University"
184352653,"Bild und Zeit. Exegetische, hermeneutische und systematisch-theologische Untersuchungen zur Bildlichkeit religiöser Repräsentationsformen","Ludwig-Maximilians-Universität München"
184352653,"Bild und Zeit. Exegetische, hermeneutische und systematisch-theologische Untersuchungen zur Bildlichkeit religiöser Repräsentationsformen","Universität Hamburg"
184352653,"Bild und Zeit. Exegetische, hermeneutische und systematisch-theologische Untersuchungen zur Bildlichkeit religiöser Repräsentationsformen","Universität Rostock"
184352653,"Bild und Zeit. Exegetische, hermeneutische und systematisch-theologische Untersuchungen zur Bildlichkeit religiöser Repräsentationsformen","Universität Zürich"
184385147,"Cluster life cycles - the role of actors, networks and institutions in emerging, growing, and transforming clusters in Germany","Christian-Albrechts-Universität zu Kiel"
184385147,"Cluster life cycles - the role of actors, networks and institutions in emerging, growing, and transforming clusters in Germany","University of Glasgow"
184385147,"Cluster life cycles - the role of actors, networks and institutions in emerging, growing, and transforming clusters in Germany","University of Agder"
184385147,"Cluster life cycles - the role of actors, networks and institutions in emerging, growing, and transforming clusters in Germany","Lund University"
184385147,"Cluster life cycles - the role of actors, networks and institutions in emerging, growing, and transforming clusters in Germany","Wirtschaftsuniversität Wien"
184385147,"Cluster life cycles - the role of actors, networks and institutions in emerging, growing, and transforming clusters in Germany","Charles University"
184385147,"Cluster life cycles - the role of actors, networks and institutions in emerging, growing, and transforming clusters in Germany","Ruhr-Universität Bochum"
184385147,"Cluster life cycles - the role of actors, networks and institutions in emerging, growing, and transforming clusters in Germany","Universität Hamburg"
184453748,"GRK 1744:  Vertrackte Probleme, herausgeforderte Verwaltungen: Wissen, Koordination, Strategie","Universität Potsdam"
184453748,"GRK 1744:  Vertrackte Probleme, herausgeforderte Verwaltungen: Wissen, Koordination, Strategie","Wissenschaftszentrum Berlin für Sozialforschung (WZB)"
184484875,"Development of Robust Strategies for Polymer Syntheses and Application to the Preparation of Functionalized Macromolecular Assemblies ? Responsive Janus Nanostructures","Johannes Gutenberg-Universität Mainz"
184484875,"Development of Robust Strategies for Polymer Syntheses and Application to the Preparation of Functionalized Macromolecular Assemblies ? Responsive Janus Nanostructures","University of California, Santa Barbara"
184484875,"Development of Robust Strategies for Polymer Syntheses and Application to the Preparation of Functionalized Macromolecular Assemblies ? Responsive Janus Nanostructures","University of Lyon 1"
184493697,"Synthesis and properties of glycopolypeptide biohybrid materials Theme: Novel Polymer Synthesis and New Supramolecular Polymer Assemblies","Max-Planck-Institut für Kolloid- und Grenzflächenforschung (MPI-KG)"
184493697,"Synthesis and properties of glycopolypeptide biohybrid materials Theme: Novel Polymer Synthesis and New Supramolecular Polymer Assemblies","Technische Universität Braunschweig"
184493697,"Synthesis and properties of glycopolypeptide biohybrid materials Theme: Novel Polymer Synthesis and New Supramolecular Polymer Assemblies","Dublin City University"
184493697,"Synthesis and properties of glycopolypeptide biohybrid materials Theme: Novel Polymer Synthesis and New Supramolecular Polymer Assemblies","Ecole Nationale Supérieure de Chimie"
184493697,"Synthesis and properties of glycopolypeptide biohybrid materials Theme: Novel Polymer Synthesis and New Supramolecular Polymer Assemblies","University of California"
184564395,"Entwicklung von automatischen Verfahren zur Quantifizierung maligner Knochenläsionen auf Basis multimodaler Bildserien","Universitätsklinikum Heidelberg"
184564395,"Entwicklung von automatischen Verfahren zur Quantifizierung maligner Knochenläsionen auf Basis multimodaler Bildserien","Deutsches Krebsforschungszentrum (DKFZ)"
184564640,"Olefin-Based Homo- and Copolymers obtained by Catalytic Gas-phase, Slurry and Emulsion Polymerization","Leibniz-Institut für Polymerforschung Dresden e.V."
184564640,"Olefin-Based Homo- and Copolymers obtained by Catalytic Gas-phase, Slurry and Emulsion Polymerization","Max-Planck-Institut für Polymerforschung"
184564640,"Olefin-Based Homo- and Copolymers obtained by Catalytic Gas-phase, Slurry and Emulsion Polymerization","Universidade Estadual de Campinas (UNICAMP)"
184564640,"Olefin-Based Homo- and Copolymers obtained by Catalytic Gas-phase, Slurry and Emulsion Polymerization","University of Florida"
184729838,"Advanced Microwave Radiometer for Rain Identification (ADMIRARI II)","Universität zu Köln"
184729838,"Advanced Microwave Radiometer for Rain Identification (ADMIRARI II)","Rheinische Friedrich-Wilhelms-Universität Bonn"
184729838,"Advanced Microwave Radiometer for Rain Identification (ADMIRARI II)","University of Leicester"
184751107,"FOR 1612:  Mechanismen der Elitebildung im deutschen Bildungssystem","Martin-Luther-Universität Halle-Wittenberg"
184877787,"Poplar communication with its environment","Georg-August-Universität Göttingen"
184877787,"Poplar communication with its environment","Helmholtz Zentrum München"
184909608,"Supramolecular Ion Conducting Membranes","DWI an der RWTH Aachen e.V."
184909608,"Supramolecular Ion Conducting Membranes","Universite de Mulhouse/ENSC - CNRS"
184909608,"Supramolecular Ion Conducting Membranes","Virginia Polytechnic Institute and State University"
184999227,"Internettherapie bei Zwangsstörungen - Akzeptanz und Wirksamkeit","Universitätsklinikum Freiburg"
184999227,"Internettherapie bei Zwangsstörungen - Akzeptanz und Wirksamkeit","Freie Universität Berlin"
185017492,"Nitrogen utilization pathways of soil microorganisms","Universität Kassel"
185077618,"Beschleunigung bildgebender Verfahren durch Einsatz rekonfigurierbarer Hardware am Beispiel der 3D Ultraschall-Computertomographie","Karlsruher Institut für Technologie (KIT)"
185413613,"Edition der Wahlkapitulationen der römisch-deutschen Könige von 1519 bis 1792 in digitaler und gedruckter Form","Westfälische Wilhelms-Universität Münster"
185413613,"Edition der Wahlkapitulationen der römisch-deutschen Könige von 1519 bis 1792 in digitaler und gedruckter Form","Institut für Europäische Geschichte Mainz"
185413613,"Edition der Wahlkapitulationen der römisch-deutschen Könige von 1519 bis 1792 in digitaler und gedruckter Form","Stiftung zur Förderung der Historischen Kommission bei"
185477557,"Der Sanktionsdurchgriff im Unternehmensverbund","Universität Konstanz"
185478468,"Coupled soil-plant water dynamics - Environmental drivers and species effects","Leibniz-Zentrum für Agrarlandschaftsforschung (ZALF) e. V."
185478468,"Coupled soil-plant water dynamics - Environmental drivers and species effects","Albert-Ludwigs-Universität Freiburg"
185478468,"Coupled soil-plant water dynamics - Environmental drivers and species effects","Weizmann Institute of Sciences"
185478468,"Coupled soil-plant water dynamics - Environmental drivers and species effects","Princeton University"
185488661,"Kooperative Weiterentwicklung geschichtswissenschaftlicher Fachbibliographien","Bayerische Staatsbibliothek"
185488661,"Kooperative Weiterentwicklung geschichtswissenschaftlicher Fachbibliographien","Goethe-Universität Frankfurt am Main"
185488661,"Kooperative Weiterentwicklung geschichtswissenschaftlicher Fachbibliographien","Ludwig-Maximilians-Universität München"
185488661,"Kooperative Weiterentwicklung geschichtswissenschaftlicher Fachbibliographien","Institut für Zeitgeschichte (IfZ)"
185489594,"Kulturen der Leiblichkeit","Private Universität Witten/Herdecke gGmbH"
185489594,"Kulturen der Leiblichkeit","FernUniversität in Hagen"
185489594,"Kulturen der Leiblichkeit","Bergische Universität Wuppertal"
185591125,"Signalling function and metabolism of extracellular nucleotides in plants","Technische Universität Dresden"
185591125,"Signalling function and metabolism of extracellular nucleotides in plants","Technische Universität Kaiserslautern"
185591125,"Signalling function and metabolism of extracellular nucleotides in plants","Nicolaus Copernicus University"
185922137,"Kognitive Aktivierung im Hauptschulunterricht","Eberhard-Karls-Universität Tübingen"
185922137,"Kognitive Aktivierung im Hauptschulunterricht","Technische Universität München"
185922137,"Kognitive Aktivierung im Hauptschulunterricht","Pädagogische Hochschule Freiburg"
186064918,"Untersuchung der fabliaux-Handschriften mit dem Ziel, Anordnung und Text-Auswahl - und somit das Leseverhalten des Publikums - zu verstehen","Universität Zürich"
186064918,"Untersuchung der fabliaux-Handschriften mit dem Ziel, Anordnung und Text-Auswahl - und somit das Leseverhalten des Publikums - zu verstehen","Université de Genève"
186064918,"Untersuchung der fabliaux-Handschriften mit dem Ziel, Anordnung und Text-Auswahl - und somit das Leseverhalten des Publikums - zu verstehen","Faculté des arts et des sciences"
186138446,"Entangled spin pairs in graphene ENTS","Julius-Maximilians-Universität Würzburg"
186138446,"Entangled spin pairs in graphene ENTS","University of Tartu"
186138446,"Entangled spin pairs in graphene ENTS","University of Geneva"
186138446,"Entangled spin pairs in graphene ENTS","Universiteit Leiden"
186138446,"Entangled spin pairs in graphene ENTS","Universität Basel"
186138446,"Entangled spin pairs in graphene ENTS","Aalto University School of Science and Technology"
186143973,"Automatische 3D Rekonstruktion komplexer Straßenkreuzungen aus Luftbildsequenzen durch semantische Modellierung von statischen und bewegten Kontextobjekten","Gottfried Wilhelm Leibniz Universität Hannover"
186143973,"Automatische 3D Rekonstruktion komplexer Straßenkreuzungen aus Luftbildsequenzen durch semantische Modellierung von statischen und bewegten Kontextobjekten","Karlsruher Institut für Technologie (KIT)"
186211163,"Space-time models of planetary magnetic fields for characterisation of regional lithospheric features and impact craters","Universität Potsdam"
186230034,"Spatial determinants of animal pollination and plant fecundity in South African Fynbos: the Proteabird system (abbreviated project name: Protea-Bird)","Biodiversität und Klima Forschungszentrum"
186230034,"Spatial determinants of animal pollination and plant fecundity in South African Fynbos: the Proteabird system (abbreviated project name: Protea-Bird)","Universität Potsdam"
186267713,"Dynamische Echtzeituntersuchungen mittels Magnetresonanztomographie zur Evaluation von Konfigurationsänderungen des Vokaltraktes beim Singen","Universitätsklinikum Freiburg"
186267713,"Dynamische Echtzeituntersuchungen mittels Magnetresonanztomographie zur Evaluation von Konfigurationsänderungen des Vokaltraktes beim Singen","Northwestern University"
186358927,"Importance of resource diversity to stingless bees in Australia","Leuphana Universität Lüneburg"
186358927,"Importance of resource diversity to stingless bees in Australia","Technische Universität Darmstadt"
186358927,"Importance of resource diversity to stingless bees in Australia","University of the Sunshine Coast"
186400190,"Veränderung der Exekutivfunktionen als Marker für das Ansprechen auf eine medikamentöse antidepressive Therapie bei Patienten mit einer Majoren Depression","Johannes Gutenberg-Universität Mainz"
186400190,"Veränderung der Exekutivfunktionen als Marker für das Ansprechen auf eine medikamentöse antidepressive Therapie bei Patienten mit einer Majoren Depression","HSK Dr. Horst Schmidt Klinik"
186441782,"Crystal chemical studies on incommensurately modulated mullite","Universität Bremen"
186441782,"Crystal chemical studies on incommensurately modulated mullite","Academy of Sciences of the Czech Republic"
186441782,"Crystal chemical studies on incommensurately modulated mullite","National Taiwan University"
186496363,"Abscheidung keramischer Wärmedämmschichten mittels Gasflusssputtern","Technische Universität Braunschweig"
186514927,"Soziale Kognitionen bei Alkoholabhängigkeit: Beeinträchtigungsprofile und Mechanismen der funktionellen Erholung","Ruhr-Universität Bochum"
186598310,"EU-ParlWatch: Nationale Parlamente nach dem Vertrag von Lissabon - Wachhunde oder eigenständige Akteure?","Universität zu Köln"
186598310,"EU-ParlWatch: Nationale Parlamente nach dem Vertrag von Lissabon - Wachhunde oder eigenständige Akteure?","University of Cambridge"
186598310,"EU-ParlWatch: Nationale Parlamente nach dem Vertrag von Lissabon - Wachhunde oder eigenständige Akteure?","Sciences Po"
186598310,"EU-ParlWatch: Nationale Parlamente nach dem Vertrag von Lissabon - Wachhunde oder eigenständige Akteure?","Maastricht University"
186638718,"Organisationale und personale Determinanten des Erhalts von Arbeitsfähigkeit und Gesundheit älterer Pflegekräfte (ODEM)","Technische Universität Dresden"
186638718,"Organisationale und personale Determinanten des Erhalts von Arbeitsfähigkeit und Gesundheit älterer Pflegekräfte (ODEM)","Geneva University"
186717436,"Detection of inhomogeneities in daily climate records to study trends in extreme weather (daily stew project)","Rheinische Friedrich-Wilhelms-Universität Bonn"
186717436,"Detection of inhomogeneities in daily climate records to study trends in extreme weather (daily stew project)","Ecole Nationale de la Météorologie"
186717769,"Der psychiatrische Fachdiskurs zu Kinderwunsch und Elternschaft bei psychisch kranken Menschen","Universität Ulm"
186801262,"The Body in Embodiment: Specifying the Role of Peripheral Input in Grounded Cognition","Julius-Maximilians-Universität Würzburg"
186801262,"The Body in Embodiment: Specifying the Role of Peripheral Input in Grounded Cognition","University of Wisconsin"
186801262,"The Body in Embodiment: Specifying the Role of Peripheral Input in Grounded Cognition","Utrecht University"
186824983,"Korrelation der Jet-Charakteristika und der resultierenden Partikel-Charakteristika in überkritischen Hochdrucksprühverfahren am Beispiel des überkritischen Antisolvent (SAS)-Verfahrens","Friedrich-Alexander-Universität Erlangen-Nürnberg"
186901689,"Territorien und Technologien in einer instabilen Wissensökonomie: Ein evolutionärer Rahmen regionaler Resilienz","Hochschule für Technik, Wirtschaft und Kultur Leipzig"
186901689,"Territorien und Technologien in einer instabilen Wissensökonomie: Ein evolutionärer Rahmen regionaler Resilienz","Université des Sciences Sociales de Toulouse"
186901689,"Territorien und Technologien in einer instabilen Wissensökonomie: Ein evolutionärer Rahmen regionaler Resilienz","Cardiff University"
186901689,"Territorien und Technologien in einer instabilen Wissensökonomie: Ein evolutionärer Rahmen regionaler Resilienz","Utrecht University"
186905803,"Charakterisierung der Raman-Signaturen von Epithelzellen in unterschiedlichen Stadien der malignen Transformation im Tiermodell der Adenom-Karzinom-Sequenz im Kolon","Universitätsklinikum Jena"
186905803,"Charakterisierung der Raman-Signaturen von Epithelzellen in unterschiedlichen Stadien der malignen Transformation im Tiermodell der Adenom-Karzinom-Sequenz im Kolon","Friedrich-Schiller-Universität Jena"
186932502,"Strukturbildung durch inter- und intramolekulare Wechselwirkungen schaltbarer Polymere","Technische Universität Dortmund"
186932502,"Strukturbildung durch inter- und intramolekulare Wechselwirkungen schaltbarer Polymere","Rheinisch-Westfälische Technische Hochschule Aachen"
187047887,"Neue statistische Verfahren für amplitudenoptimierte Paläoklimarekonstruktionen aus zeitlich hochaufgelösten, verrauschten Proxydaten","Universität Hamburg"
187047887,"Neue statistische Verfahren für amplitudenoptimierte Paläoklimarekonstruktionen aus zeitlich hochaufgelösten, verrauschten Proxydaten","Ernst-Moritz-Arndt-Universität Greifswald"
187047887,"Neue statistische Verfahren für amplitudenoptimierte Paläoklimarekonstruktionen aus zeitlich hochaufgelösten, verrauschten Proxydaten","Helmholtz-Zentrum Geesthacht"
187091124,"Local Traditions and World Religions: The Appropriation of \"Religion\" in Southeast Asia and Beyond","Ruprecht-Karls-Universität Heidelberg"
187091124,"Local Traditions and World Religions: The Appropriation of \"Religion\" in Southeast Asia and Beyond","Westfälische Wilhelms-Universität Münster"
187091124,"Local Traditions and World Religions: The Appropriation of \"Religion\" in Southeast Asia and Beyond","UMR 8170, CNRS-EHESS"
187209886,"Zirkon-Megakristalle in Alkalibasalten und Phonolithen an Beispiel des Lausitzer Vulkanfeldes","Goethe-Universität Frankfurt am Main"
187209886,"Zirkon-Megakristalle in Alkalibasalten und Phonolithen an Beispiel des Lausitzer Vulkanfeldes","Senckenberg Museum für Naturkunde Görlitz"
187209886,"Zirkon-Megakristalle in Alkalibasalten und Phonolithen an Beispiel des Lausitzer Vulkanfeldes","Helmholtz-Zentrum Potsdam"
187213624,"Emotionale Dysregulation und Bedrohungsbias bei Borderline-PS: Die Veränderung von Gehirnaktivierungen und Informationsverarbeitung durch psychologische Behandlung","Albert-Ludwigs-Universität Freiburg"
187213624,"Emotionale Dysregulation und Bedrohungsbias bei Borderline-PS: Die Veränderung von Gehirnaktivierungen und Informationsverarbeitung durch psychologische Behandlung","Johannes Gutenberg-Universität Mainz"
187213624,"Emotionale Dysregulation und Bedrohungsbias bei Borderline-PS: Die Veränderung von Gehirnaktivierungen und Informationsverarbeitung durch psychologische Behandlung","Maastricht"
187261748,"Influences of the surface chemistry on the photoluminescence quantum yield of quantum dots emitting in the near-IR and IR spectral region","Bundesanstalt für Materialforschung und -prüfung (BAM)"
187261748,"Influences of the surface chemistry on the photoluminescence quantum yield of quantum dots emitting in the near-IR and IR spectral region","Technische Universität Dresden"
187461046,"Professionalisierung und Ausbau des Forschungsdatenzentrums Survey of Health, Ageing and Retirement in Europe (SHARE)","Max-Planck-Institut für Sozialrecht und Sozialpolitik"
187461046,"Professionalisierung und Ausbau des Forschungsdatenzentrums Survey of Health, Ageing and Retirement in Europe (SHARE)","Universität Mannheim"
187466369,"Diversity and biogeography of Late Cretaceous vertebrate faunas of northern Sudan","Museum für Naturkunde"
187466369,"Diversity and biogeography of Late Cretaceous vertebrate faunas of northern Sudan","Royal Ontario Museum"
187466369,"Diversity and biogeography of Late Cretaceous vertebrate faunas of northern Sudan","Ministry of Energy & Mining"
187466369,"Diversity and biogeography of Late Cretaceous vertebrate faunas of northern Sudan","Technische Universität Berlin"
187628921,"Verbrennung erneuerbarer Brennstoffe unter Zuhilfenahme nicht-thermischer Plasmas","Universität Stuttgart"
187628921,"Verbrennung erneuerbarer Brennstoffe unter Zuhilfenahme nicht-thermischer Plasmas","Otto-von-Guericke-Universität Magdeburg"
187628921,"Verbrennung erneuerbarer Brennstoffe unter Zuhilfenahme nicht-thermischer Plasmas","Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR)"
187647894,"Molecular mechanism of signal transduction through the Met receptor: Activation by the ligand InIB and co-receptor function of CD44v6","Karlsruher Institut für Technologie (KIT)"
187647894,"Molecular mechanism of signal transduction through the Met receptor: Activation by the ligand InIB and co-receptor function of CD44v6","Universität Bielefeld"
187647894,"Molecular mechanism of signal transduction through the Met receptor: Activation by the ligand InIB and co-receptor function of CD44v6","Goethe-Universität Frankfurt am Main"
187753106,"EDaWaX (European Data Watch Extended) - Verbesserte Replizierbarkeit von Forschungsergebnissen in der empirischen Wirtschaftsforschung mit Hilfe eines publikationsbezogenen Datenarchivs","Deutsche Zentralbibliothek für Wirtschaftswissenschaften -"
187753106,"EDaWaX (European Data Watch Extended) - Verbesserte Replizierbarkeit von Forschungsergebnissen in der empirischen Wirtschaftsforschung mit Hilfe eines publikationsbezogenen Datenarchivs","Deutsches Institut für Wirtschaftsforschung (DIW)"
187753106,"EDaWaX (European Data Watch Extended) - Verbesserte Replizierbarkeit von Forschungsergebnissen in der empirischen Wirtschaftsforschung mit Hilfe eines publikationsbezogenen Datenarchivs","Leuphana Universität Lüneburg"
187801130,"Synthese, Markierung und Evaluierung von HPMA-basierten Polymeren auf ihre Eignung als polymere Träger von Pharmaka","Johannes Gutenberg-Universität Mainz"
187801130,"Synthese, Markierung und Evaluierung von HPMA-basierten Polymeren auf ihre Eignung als polymere Träger von Pharmaka","Martin-Luther-Universität Halle-Wittenberg"
187969688,"Molekulare T-Zelltherapie in der allogenen hämatopoetischen Stammzelltransplantation","Johannes Gutenberg-Universität Mainz"
188033281,"Land use and management effects on N2O emissions on site to regional scales unter present/future conditions in the Hai He river basin, China","Karlsruher Institut für Technologie (KIT)"
188136256,"Der gesellschaftliche Umgang mit 'neuen sozialen Risiken': das Beispiel aktueller Politik für Kinder in europäischen Wohlfahrtsstaaten","Georg-August-Universität Göttingen"
188136256,"Der gesellschaftliche Umgang mit 'neuen sozialen Risiken': das Beispiel aktueller Politik für Kinder in europäischen Wohlfahrtsstaaten","EHESP - École des Hautes Études en Santé Publique"
188136256,"Der gesellschaftliche Umgang mit 'neuen sozialen Risiken': das Beispiel aktueller Politik für Kinder in europäischen Wohlfahrtsstaaten","Utrecht University"
188177368,"Die gelernte Immunantwort- Zeitkinetik und potentielle klinische Bedeutung der konditionierten Immunsuppression beim Menschen","Universität Duisburg-Essen"
188177368,"Die gelernte Immunantwort- Zeitkinetik und potentielle klinische Bedeutung der konditionierten Immunsuppression beim Menschen","Universitätsklinikum Essen"
188195382,"Die Rolle des Serotonins bei viszeraler und somatischer Placeboanalgesie","Universitätsklinikum Tübingen"
188196458,"Placeboeffekte bei der viszeralen Schmerzverarbeitung: Verhaltenseffekte und neuronale Verarbeitung bei gesunden Männern und Frauen und bei Patienten mit chronischen abdominellen Schmerzen","Universität Duisburg-Essen"
