"project_id","year"
190549629,2011
190553994,2010
190554002,2011
190555078,2011
190555410,2011
190555519,2011
190556033,2011
206304800,2011
206305479,2011
190556332,2011
190556414,2011
190558428,2011
190560690,2011
190610266,2011
190567211,2011
190567465,2011
190576466,2012
190578467,2011
190618167,2010
198534210,2011
190578474,2011
190578797,2012
190586431,2012
190590330,2010
190590604,2010
190598962,2010
190601146,2011
190603513,2010
190606912,2011
190618734,2010
190627517,2011
190628699,2010
190629931,2010
190630171,2010
190635087,2010
190638373,2010
190639811,2011
190642075,2011
190663499,2011
190664504,2011
190666801,2011
190671231,2011
190671622,2011
190672151,2011
190672901,2011
190673504,2011
190679127,2011
190681180,2010
190682471,2011
190688604,2010
190694663,2010
190708510,2010
190711193,2010
190712369,2011
190715610,2011
190716319,2011
190717078,2011
190717089,2011
190717709,2010
190719994,2011
190720068,2010
190720635,2011
190728906,2010
190736349,2010
190739464,2010
190739534,2010
190739945,2011
190763824,2010
190764917,2011
190765221,2011
190770925,2011
190771359,2011
190772228,2011
190772777,2010
190774034,2011
190776011,2010
190777231,2011
190778119,2011
190785399,2010
192190951,2011
190785855,2011
190786127,2011
190786360,2011
190786923,2010
190786928,2011
190787943,2011
190788807,2010
190788881,2010
198701510,2011
190789024,2011
190791193,2010
190792408,2011
190794232,2010
190795270,2010
190795716,2011
190796601,2011
190798664,2010
190809740,2011
190810688,2010
190811441,2010
190813742,2010
190815195,2011
190817249,2011
190818529,2011
190827206,2011
190827365,2010
190828232,2011
190833283,2011
190835427,2011
190835909,2011
190837019,2011
190862786,2011
190864273,2011
190867361,2011
190867601,2011
190867608,2010
190867623,2010
190868228,2011
190868493,2010
191084482,2011
190869271,2011
190877169,2011
190886045,2010
190886501,2011
190886795,2010
190886903,2011
190887660,2011
190888409,2011
190966775,2011
190968175,2011
190970394,2011
190972254,2011
190972711,2010
190974300,2010
190974745,2010
190975203,2011
190978798,2011
190980540,2010
190983618,2011
190984601,2011
190986412,2010
190986418,2011
191005663,2010
191008628,2010
191018853,2011
191020717,2011
191042749,2010
191070037,2010
191073366,2011
191076967,2010
191083843,2011
191088255,2011
191088844,2010
191091616,2011
191093339,2010
191109101,2011
191118443,2011
191121449,2011
191123300,2010
191123657,2010
191125331,2011
191128922,2010
191145797,2011
191151149,2011
191151524,2011
191152183,2011
191153893,2011
191155460,2011
191159106,2011
191159840,2010
191163974,2010
191164068,2011
191164225,2010
191165201,2010
191165937,2011
191169928,2011
191170049,2010
191172577,2011
191173100,2010
191206449,2011
191208562,2011
191209034,2010
191209039,2011
191212885,2010
191213184,2010
191216233,2010
191224064,2010
191224366,2011
191228634,2010
191237134,2011
191249397,2012
191249449,2010
191253441,2010
191257240,2010
191272416,2010
191275729,2011
191276662,2010
191423125,2011
191277287,2011
191279428,2011
191279593,2011
191279747,2011
191279863,2011
191280124,2011
191504064,2010
191510487,2010
207153188,2011
191284038,2011
191285586,2010
191286254,2010
191289918,2010
191290795,2010
191293893,2011
191296131,2011
191297931,2011
191299098,2010
191306445,2010
191312833,2011
191312934,2011
191312957,2011
191312969,2011
199655955,2011
191312984,2011
191313217,2011
191313488,2011
191313529,2011
191572402,2011
191315731,2011
191319493,2011
191322809,2010
191323453,2011
191330980,2010
191331650,2011
191331937,2011
191332396,2011
191332783,2011
191334972,2011
191335191,2011
191337822,2012
191371076,2011
191371891,2010
191372565,2011
191373756,2010
191374375,2011
191414980,2010
191418526,2010
191420443,2011
191420853,2011
191421545,2010
191437318,2011
191441690,2011
191444816,2011
191445217,2011
191445342,2011
191445706,2010
191445713,2010
191446929,2011
191447620,2011
191449530,2011
191457833,2011
191457902,2011
191458371,2011
191458702,2011
191475796,2011
191476275,2010
191484648,2011
191501382,2011
191517793,2011
191532353,2011
191535596,2010
191554239,2011
191554526,2011
191554915,2011
191555393,2011
191555641,2011
191557060,2010
191560356,2011
191561239,2011
191561730,2011
191562002,2011
191562144,2011
191562392,2011
191562613,2011
191562619,2011
191563907,2011
191563966,2010
191572767,2011
191581708,2011
191581972,2011
191582428,2010
191584514,2010
191593660,2011
191594118,2011
191594204,2010
191596875,2011
191599378,2011
191601547,2011
191605851,2010
191607335,2011
191607619,2010
191608591,2011
191612276,2011
191613995,2010
191614628,2011
191617117,2011
191617185,2011
191668914,2011
191633488,2011
191636319,2011
191637975,2011
191640036,2011
191642088,2011
191645520,2011
191648750,2011
191650562,2011
191656201,2011
191657794,2011
191658131,2011
191658525,2011
191660359,2010
191670172,2011
191671181,2010
191671619,2011
191674407,2010
191675052,2011
191675521,2011
191676411,2011
191678253,2011
191679060,2011
191679150,2011
191679454,2010
191679530,2012
191679692,2011
191680348,2010
191680489,2011
191683119,2011
191697323,2011
191697344,2011
191699359,2010
191700931,2011
191700999,2011
191703526,2011
191705758,2011
191707420,2011
191714695,2011
207153225,2011
191746289,2011
191759300,2010
191759803,2011
191760137,2011
191763645,2010
191764869,2011
191777308,2011
191791150,2011
191791271,2010
191792846,2011
191793471,2010
191797926,2010
191798011,2011
191798653,2010
191798979,2010
191813051,2011
191813063,2011
191813159,2010
191829552,2011
191831058,2010
191831814,2011
191832210,2010
191833221,2010
191833926,2011
191835244,2011
191835253,2011
191837604,2011
191838524,2011
191840661,2011
191841219,2011
191841710,2011
191841779,2011
191842164,2011
191842241,2011
191842282,2011
196766544,2011
191845007,2011
191845130,2012
191845302,2011
191845808,2011
192264385,2011
191846542,2011
191852694,2010
191886635,2011
191894034,2011
191894326,2010
191931554,2011
191931699,2011
191933076,2011
191940797,2011
191940811,2011
191941178,2011
191947714,2011
191948804,2012
191948986,2010
191961127,2010
191988749,2011
191993457,2010
194631577,2011
191994244,2011
191997665,2010
191998266,2010
191998819,2010
191999437,2010
194636624,2012
191999737,2010
192012025,2011
192012918,2011
192013140,2011
192013417,2011
192040734,2011
192041952,2011
192014310,2011
192034615,2011
192037699,2011
192037990,2011
192043881,2011
192044327,2010
192046381,2011
192046500,2011
192058645,2011
192092806,2011
192098103,2010
192098834,2011
192100460,2011
192100662,2011
192100839,2011
192114092,2011
192148103,2011
192118873,2011
192127833,2011
192135397,2011
192136016,2011
192137320,2011
192140482,2011
192148114,2010
192149923,2011
192153564,2011
192153962,2011
192155304,2010
192157044,2011
192188132,2011
192173843,2011
192177457,2010
192178519,2010
192180847,2011
192182730,2010
192183665,2011
192186822,2010
192191202,2011
192206558,2010
192208012,2011
192208807,2011
192220691,2011
192220900,2010
192240048,2011
192241435,2011
192278366,2011
192279099,2010
192281186,2011
192284239,2011
192289996,2011
192290006,2011
192290875,2011
192305443,2011
192308895,2011
192310931,2011
192312245,2011
192315742,2011
192409152,2011
192318910,2011
192319517,2010
192321302,2010
192334815,2010
192340423,2011
192344532,2011
192346071,2012
192346102,2011
192409387,2011
192349223,2011
192352315,2011
192356176,2010
192356647,2011
192359788,2010
192359949,2010
192368270,2011
192382600,2011
192379851,2011
192379945,2011
192380006,2011
192380013,2010
192380065,2011
192381044,2011
192382670,2011
192385161,2011
192387431,2011
192389201,2011
192389739,2011
192390423,2011
192392851,2011
192398156,2011
192399235,2011
192402515,2011
192404487,2011
192407062,2011
192411310,2011
192417580,2011
192417712,2011
192418223,2011
192419981,2011
192420900,2011
192421907,2011
192422421,2011
192431918,2010
192440355,2011
192440363,2011
192440377,2011
192442377,2010
192445039,2011
192445154,2012
192445459,2011
192446731,2011
192447428,2011
192457295,2011
192462495,2011
192462798,2010
192482470,2011
192486196,2011
192486719,2011
192487250,2011
192491950,2011
192492687,2011
192497767,2011
192498318,2011
223383273,2012
192502177,2011
192503913,2011
192522475,2011
192522786,2011
192523625,2010
192523728,2011
192524457,2011
192564494,2011
192566619,2011
192566851,2011
192567445,2010
192568016,2011
192569043,2011
192574949,2011
192578230,2011
192579022,2011
192581964,2011
192594405,2011
192594593,2011
192597169,2010
192605868,2010
192607060,2011
192610781,2011
192921229,2011
192610994,2011
192620955,2011
192622306,2011
192622538,2010
192623319,2011
192921366,2010
196777430,2012
192624216,2011
192625291,2011
192626868,2012
192635911,2012
192636459,2011
192637660,2011
192644268,2011
192644356,2011
192645260,2011
192645702,2011
192646105,2011
192646332,2010
196777642,2012
192648438,2011
192648454,2011
192648872,2011
192650496,2011
193533916,2011
192653319,2011
192654212,2011
192658999,2011
192660229,2011
192677733,2011
193658860,2011
193658960,2011
192678131,2011
192681965,2011
192686892,2011
192687062,2011
192688860,2011
192689695,2011
223383979,2012
192697512,2011
192712234,2011
192712832,2011
192719941,2010
192722139,2010
192722990,2011
207153297,2011
192731679,2011
192739092,2010
192742752,2011
192743507,2011
192746492,2011
192747464,2011
192749169,2011
192749250,2011
207928306,2011
192749484,2011
192754881,2010
192757433,2011
192766659,2011
192770447,2011
192776181,2011
192788838,2011
192794977,2010
192799999,2010
192806205,2011
192806455,2011
192806511,2010
192807147,2011
192807326,2011
192813937,2011
192817673,2011
192818891,2011
192819897,2011
192819901,2011
192820743,2011
192821296,2011
192822246,2011
192822769,2011
192826164,2011
192826199,2011
193659012,2011
192848770,2011
192850744,2011
192861895,2010
192862466,2011
192868496,2011
192898930,2011
192903452,2011
192904750,2012
192906472,2011
192908341,2011
193659809,2011
192909158,2011
192909761,2011
192912456,2011
192916274,2011
192916677,2011
193660020,2011
192923792,2011
192924567,2011
192924663,2010
192924668,2011
192925065,2011
192937388,2011
192963324,2011
192938097,2011
192951194,2011
192954395,2010
192957271,2010
192960692,2011
192961513,2011
192962374,2011
193135621,2011
192964587,2011
192966677,2011
192966706,2011
192967251,2011
192967395,2011
192973666,2011
192975312,2011
193135867,2011
192978305,2011
192984945,2011
192988978,2011
192993699,2011
193047272,2011
193050969,2011
193051220,2010
193052098,2012
193053278,2011
193053852,2011
193054062,2010
193148698,2011
193055682,2011
193058660,2012
193060934,2011
193061652,2011
193069739,2011
193073762,2010
193164190,2010
203141301,2011
193074393,2011
193075577,2010
193107784,2011
193110513,2011
193122574,2010
193122643,2010
193127789,2010
193130344,2010
193134128,2011
193134437,2011
193230856,2011
193137357,2011
193139143,2010
193144490,2010
193145365,2011
193145683,2011
193147094,2011
193164225,2011
193166932,2011
193167445,2011
193171306,2011
193175645,2010
193179237,2011
193182464,2010
193198748,2010
193205741,2011
193205824,2010
193225030,2011
193228362,2011
193229462,2011
193230269,2011
193231558,2011
193232038,2011
193232998,2011
193235192,2011
193235493,2011
193235805,2011
193236235,2011
193238369,2011
193236245,2011
193236474,2011
193236549,2011
193236791,2010
193237015,2011
193237260,2011
193237366,2010
193237851,2011
193238340,2011
193240481,2011
193240841,2011
193240847,2011
193240938,2011
193242485,2011
193242744,2011
193243393,2011
193245708,2011
193246093,2011
193247165,2011
193247695,2010
193250435,2011
193251414,2011
193251794,2011
193252782,2011
196866283,2011
193253204,2011
193253897,2011
193258401,2011
193259629,2011
193261957,2011
193265552,2011
196883973,2011
203142298,2011
193266392,2011
193266616,2011
193269096,2011
193270487,2011
193270933,2011
193274306,2011
193275278,2011
193277002,2011
193281201,2011
193660378,2011
193282350,2011
193284282,2011
193285328,2011
193285808,2011
193293918,2011
193293993,2011
193298504,2011
193306281,2011
193313006,2011
193321357,2011
193321519,2010
193324949,2011
193325932,2011
193332480,2011
193336090,2011
193336365,2011
193336377,2011
193338696,2011
193340261,2011
193359891,2011
193360427,2011
193360565,2011
193360954,2011
193361429,2011
193361835,2010
193361840,2011
193363943,2011
193364029,2011
193367644,2011
193367964,2010
193368188,2010
193375806,2011
193378265,2011
193380248,2012
193380497,2011
193380941,2012
193388432,2011
193390393,2011
193391181,2010
193391384,2010
193391845,2010
193392506,2010
193393324,2011
193393382,2011
193393685,2011
193394462,2011
193394489,2010
193395276,2011
193660834,2011
193395716,2011
193403257,2011
193404489,2011
193405638,2011
193407609,2011
193407825,2011
193410073,2011
193437230,2011
193437902,2010
193437977,2011
193442298,2011
193442849,2011
193443279,2011
193453030,2011
193453565,2011
193453868,2011
193454024,2011
193454784,2011
193459740,2011
193461062,2011
193463378,2011
207338956,2012
193464650,2011
193468294,2011
193481273,2011
193481704,2011
193484692,2010
193488820,2011
193488878,2011
193491744,2011
193492420,2011
193493860,2011
193493903,2011
193493992,2011
193499911,2010
223659428,2012
193502963,2011
193503701,2011
193504726,2011
193505144,2011
193505496,2010
193507010,2011
193513063,2011
193515634,2011
193516483,2010
193519114,2011
193542866,2011
193543097,2010
193543204,2011
193555807,2011
193560371,2011
193560768,2011
193561957,2011
193564980,2011
193566187,2011
193567602,2011
193567699,2011
193568517,2011
193570782,2011
193571618,2010
193575394,2011
193575894,2011
193577279,2011
193577895,2011
207942661,2011
193578846,2011
193588983,2011
193594582,2011
193601226,2011
193603148,2011
193603464,2011
193604990,2011
193606884,2011
193607038,2011
193613685,2011
193614773,2011
193661079,2011
193615888,2011
193615950,2011
193617394,2010
193619537,2010
193620230,2011
193620687,2011
193631091,2011
193632229,2011
196990384,2011
193636973,2011
193638093,2011
193639083,2011
193639628,2011
193639958,2011
193640434,2011
193640454,2011
193650175,2011
193650248,2011
193652083,2011
193661283,2011
193654824,2011
193657324,2011
193657971,2011
193658486,2011
193658773,2011
193658800,2011
193659060,2011
193659112,2011
193659258,2011
193659418,2011
193659601,2011
193659655,2011
193661738,2011
193665025,2011
193665266,2011
193667065,2010
193676907,2011
193683494,2011
193684155,2010
193684407,2011
193684924,2011
193703428,2011
193706960,2011
193707577,2011
193709899,2012
193710162,2011
193714221,2011
193716049,2011
193716063,2012
193716677,2010
193718648,2011
193718951,2011
193721657,2011
193724063,2011
193736899,2011
193726128,2011
193726641,2011
193726987,2011
193727094,2011
193728269,2011
193747799,2011
193728575,2011
193729231,2011
193729236,2011
193729937,2011
193730134,2010
193730292,2011
193732949,2011
193734428,2010
193748819,2011
193748896,2011
193749039,2011
193749100,2011
193749609,2011
196994588,2011
193750053,2011
193751901,2011
193752004,2011
193752514,2011
193752662,2011
193753461,2011
193756470,2011
193756858,2011
193757561,2011
193757672,2011
193758428,2011
193759479,2010
193761297,2011
193761655,2011
193767768,2010
193768444,2011
193768702,2011
193768979,2011
193770452,2011
193770645,2011
207942700,2011
193772956,2011
193777128,2010
193777354,2011
193778569,2011
193778817,2011
207153405,2011
193779069,2011
193779445,2011
193780636,2011
193781274,2011
193782009,2011
193792676,2011
193792882,2011
193793007,2011
193793266,2012
197020619,2011
193798069,2011
193799061,2011
193828668,2010
193829325,2011
193836341,2011
193870191,2011
193860825,2011
193862030,2011
193867308,2011
193867347,2010
193869051,2011
193869640,2011
193870361,2011
193872192,2011
193874843,2011
193874974,2011
193877598,2011
193877815,2011
193878859,2011
193879018,2011
193879156,2011
193880614,2011
193885171,2011
193887067,2011
193889590,2011
193896206,2011
193897623,2011
193897684,2011
193903193,2011
193898594,2011
193899155,2011
193899862,2011
193900987,2011
193902133,2011
193903409,2011
193903927,2010
193904015,2011
193906006,2011
193915529,2011
193915887,2011
193918600,2010
195353115,2011
193918915,2011
193921238,2011
193921398,2011
193923466,2011
195353141,2011
193923539,2011
193925721,2011
193928818,2011
193929883,2011
193948139,2011
193941077,2011
193943785,2011
193945537,2011
193945900,2011
193946833,2011
193957187,2011
193957772,2011
193958451,2010
193959872,2011
193968575,2011
194057700,2011
193973307,2011
193989657,2010
193989736,2010
193990583,2011
193993880,2011
193999730,2011
194001222,2011
194002674,2011
194002779,2011
194003947,2011
194004034,2011
194008388,2011
194010126,2011
194013072,2011
194014406,2011
194014548,2011
194017360,2011
194018231,2011
194018311,2011
194018713,2011
194023394,2010
194023435,2011
194024608,2011
194024772,2011
194025893,2011
194041847,2011
194043424,2011
194044412,2011
194047867,2011
194047926,2011
194050147,2011
194051249,2011
194052032,2011
194055661,2011
194056409,2011
194057183,2011
194057368,2011
194057632,2011
194066422,2011
194067256,2011
194074398,2011
194083719,2011
194084210,2011
195599185,2011
194084947,2011
194096183,2011
194096189,2011
194096734,2011
194098769,2011
194100573,2011
194100979,2011
194101929,2011
194109508,2011
194110679,2010
195599695,2011
194110715,2011
194115428,2011
194134189,2011
194142111,2011
194145956,2011
194152338,2011
194567477,2011
194160677,2011
194162397,2011
194166306,2011
194168023,2011
195599765,2011
194172560,2011
194176635,2011
194176975,2011
194178034,2011
194183009,2011
195599930,2011
194187606,2011
194196859,2011
194215494,2011
194215644,2011
194217657,2011
195600035,2011
194220990,2011
194235217,2011
194242322,2011
194250109,2011
194251777,2011
194256127,2011
194257681,2011
194258259,2011
194264406,2011
194267229,2011
197047869,2011
194268186,2011
194268543,2011
194268910,2011
194269332,2011
194270513,2011
194270892,2011
194271426,2011
194272362,2011
194276773,2011
197059177,2011
194282287,2011
194286294,2011
194287418,2011
194290907,2011
194290965,2011
194296460,2011
194296481,2011
194304593,2011
194304672,2011
194304940,2011
197059421,2011
194309399,2011
194345370,2011
194345549,2011
194346503,2011
197096744,2011
194347160,2011
194347757,2012
194347788,2011
194347853,2011
194349647,2011
194394957,2011
194355604,2011
194355750,2011
194358508,2011
194359880,2011
194407795,2011
194360724,2011
194361017,2011
194363196,2011
194365465,2011
194631207,2011
194366120,2011
194368604,2011
194369596,2011
194370842,2012
197161312,2011
194370923,2011
194371065,2011
194371714,2011
194374348,2011
194490320,2010
194375668,2011
194375904,2011
194376029,2012
194376116,2010
194376308,2011
194394599,2012
194490384,2012
194401666,2011
194404447,2011
194405661,2011
194407265,2011
194407323,2011
194407705,2012
194407719,2012
194410021,2011
194410754,2011
194410896,2011
194410909,2011
194412982,2011
194414680,2011
194419360,2011
194419437,2011
194422486,2011
194424575,2012
194425209,2011
194425568,2011
194431831,2010
194433412,2011
194434272,2011
194435755,2011
194436383,2011
194440413,2011
194445620,2012
194447388,2011
194449211,2011
194453117,2012
194453703,2011
194458330,2012
194460509,2011
194465578,2012
194468054,2012
194474834,2011
194474942,2011
194490836,2010
194491234,2011
194491240,2012
194523036,2012
194523353,2012
194528223,2011
194530713,2011
194536232,2012
194537093,2011
194648290,2011
194650850,2012
194651731,2012
194654001,2012
194654335,2012
194656860,2011
194657344,2012
194657927,2012
194658256,2011
194658493,2011
194664514,2011
194664946,2011
194668490,2011
194668631,2012
194668741,2011
197239739,2011
194671666,2011
194672456,2011
194673446,2012
194674098,2011
194674208,2011
194674337,2011
207153440,2011
194674386,2011
194675260,2011
194675568,2011
194676385,2011
194676515,2011
194676565,2011
194676614,2012
194678306,2012
194679478,2011
194680010,2011
194680200,2011
194699617,2011
194713532,2011
194700811,2011
194702212,2011
194709232,2011
194709972,2011
194710577,2011
194713778,2011
194714014,2011
194715202,2011
194715334,2011
206475979,2011
194715515,2011
194717954,2011
194718029,2011
194718137,2011
194718145,2011
194768680,2011
194827219,2011
194778444,2011
194781815,2011
194783421,2011
194788948,2011
207153468,2011
207153517,2011
194791849,2011
194800593,2011
194802162,2011
194802947,2011
194805591,2011
194806083,2011
194824543,2011
194826674,2011
194826983,2011
194827213,2011
194827877,2011
194828242,2011
194828569,2011
194828606,2011
194829068,2011
194835366,2011
194844627,2011
194847653,2011
194848849,2011
194850250,2011
194851096,2011
194851569,2011
194866069,2011
194866319,2011
194868272,2011
194871725,2011
195043480,2011
194871756,2011
194872613,2012
194906046,2011
194906439,2011
194907980,2011
194908084,2011
194914108,2011
194934317,2011
194951440,2010
194953678,2011
195052271,2011
194957746,2011
194959921,2011
194973551,2011
194977922,2011
197275767,2011
194979080,2011
194980302,2011
194980597,2011
194982876,2011
197490824,2011
194983727,2011
194983954,2011
194990478,2011
194991690,2011
195002643,2011
207153544,2011
195002944,2011
195003243,2011
195019541,2011
195023828,2011
195079597,2011
195028861,2011
195029283,2011
195030147,2011
195030668,2011
195973888,2011
195034660,2011
195036201,2011
195036507,2011
195036661,2011
195082371,2011
195036666,2011
195036946,2011
195040265,2011
195042893,2011
195121038,2011
195052380,2011
195060411,2011
195060618,2011
195071691,2011
195072843,2010
195170736,2012
195172572,2011
195090538,2011
195091560,2011
195092619,2011
195097016,2011
195097365,2011
195103418,2011
195107040,2012
195108173,2011
195109522,2011
195109706,2011
196044101,2011
195109972,2011
195110440,2011
195110653,2011
195111595,2011
207287899,2011
195111687,2011
195112901,2011
195112926,2011
195114077,2011
195114470,2011
207942731,2011
195121912,2011
195122149,2011
195123006,2011
195131009,2011
195264321,2011
195131915,2012
195134946,2011
195142051,2011
195146839,2011
207942750,2011
195149126,2011
195150566,2011
195152037,2011
195154098,2011
195155890,2011
195157054,2011
195157919,2011
195158941,2011
195162804,2011
195163247,2011
195176819,2011
195182358,2011
195182445,2011
195190341,2011
195199486,2011
195200928,2011
195201394,2011
195202588,2011
195204110,2011
195215523,2011
195215915,2011
195215967,2011
195216076,2011
195216193,2011
195216225,2011
195216886,2011
207942773,2011
195216943,2011
195217037,2011
195217982,2011
195220647,2011
195232658,2011
207942817,2011
195237310,2011
195243984,2011
195246935,2011
195248090,2011
195252990,2011
196332728,2011
195255551,2011
195256063,2011
195257205,2011
195258300,2011
195259212,2011
195259578,2011
195259993,2011
195260390,2011
195260442,2011
195262171,2011
207942836,2011
195275054,2011
195277955,2011
195285818,2011
195285870,2011
195340632,2011
195286466,2010
195286844,2011
195291728,2011
195294596,2012
195342372,2011
195351852,2011
195317242,2012
195322915,2011
195327826,2011
195328341,2011
195352211,2011
195366123,2011
195371018,2010
195371616,2011
195373576,2011
195374594,2011
195378132,2011
195390702,2011
195396397,2011
195397302,2011
195400445,2011
195409421,2011
195425291,2011
195425598,2011
195425809,2011
195433750,2011
195436142,2011
195436228,2011
195442542,2011
195442812,2011
195442988,2011
195443858,2011
195458144,2011
195460387,2011
195504087,2011
195504211,2011
195504430,2011
196333725,2011
195519517,2011
195528179,2011
195528656,2011
195528746,2011
195530091,2011
195530552,2011
195532465,2011
195534853,2011
195539217,2011
195539312,2011
195603990,2011
195549360,2011
195565936,2011
195567216,2011
195569847,2011
195573025,2011
195585441,2011
195586166,2011
195586901,2011
195588697,2011
195592186,2011
195597684,2011
195598393,2011
195598900,2011
195600675,2011
195601181,2011
195601314,2012
195602495,2011
195602561,2011
195602933,2011
195603284,2011
195603785,2011
195604115,2011
195604664,2011
195606840,2011
195607229,2011
195608664,2011
195623579,2011
195610266,2011
195610414,2011
195610531,2011
195610889,2011
195621792,2011
195624097,2011
195624610,2011
195631779,2011
195646855,2011
195647573,2011
195687761,2011
195688435,2011
195690233,2011
195694284,2011
195695124,2011
195696156,2011
195705473,2011
195705552,2011
195705734,2011
195708900,2011
195709494,2011
195710519,2011
195710790,2011
195711468,2011
195711582,2011
195713246,2011
195736008,2011
195739672,2010
195741968,2010
195783359,2011
195902694,2012
195783728,2011
195787663,2011
195789542,2011
195799982,2011
195801221,2011
195967998,2011
195801780,2011
195819127,2011
195825885,2011
195851746,2010
195853926,2011
195968020,2011
195972931,2011
195860345,2011
195861669,2011
195871519,2011
195872428,2011
195884556,2011
195892802,2011
195919239,2011
195921230,2011
195923999,2011
195924369,2011
195924843,2011
196350412,2011
195927218,2011
195930613,2011
195936002,2011
195947719,2011
195957290,2011
195959550,2011
195990084,2011
195990381,2012
195992571,2011
196025039,2011
196029285,2011
196030039,2011
196030326,2011
196033938,2011
196035648,2011
196036037,2011
196045504,2011
196050311,2011
196052332,2011
196078038,2011
196368286,2011
196116668,2011
196122452,2011
196128276,2011
196132862,2011
196140727,2011
196154715,2011
196162198,2011
196209432,2011
196211549,2011
196227931,2011
196228357,2011
196248106,2011
196252156,2011
196253076,2012
196253499,2011
196257117,2012
196258529,2011
196263374,2011
196264128,2011
196266014,2011
196282724,2011
196283488,2011
196287602,2011
196287631,2011
209734578,2012
196287691,2011
196288109,2011
196288536,2011
196291345,2011
196292153,2011
196307735,2011
196308126,2010
196309095,2011
196313952,2011
196314477,2011
196330061,2011
196331491,2011
196332712,2011
196335268,2011
196338676,2011
196341069,2011
196341646,2011
196342259,2011
196350893,2011
196351342,2011
196351799,2010
196353752,2011
196358657,2010
196364486,2011
196658916,2011
196369935,2011
196371710,2011
196372141,2011
196374672,2011
196378641,2011
196379142,2011
196662288,2011
196379205,2011
196379336,2011
196379557,2011
196379850,2010
196385171,2011
196391898,2011
196392417,2011
196393815,2011
196394278,2011
196426338,2011
196440394,2011
209744744,2012
196441684,2011
196445714,2011
196469282,2011
196470995,2011
196471250,2011
196474616,2011
196482655,2011
196486797,2011
196492153,2011
196496450,2011
196513527,2011
196751617,2011
196514710,2011
196535265,2011
196581280,2011
196586450,2011
196589664,2011
196590410,2011
196598649,2011
196601425,2011
196614650,2011
196619610,2011
196622592,2011
196624380,2011
196634612,2011
196638664,2011
196648487,2011
196650177,2011
196752921,2011
196651054,2011
196651114,2011
196656459,2011
196658280,2011
196658745,2011
196753950,2010
196754419,2010
196755000,2010
196755223,2010
196663069,2011
196670088,2011
196671403,2011
196684380,2011
196684394,2011
223660415,2012
196686122,2011
196693342,2011
196693869,2011
196694685,2011
196696636,2011
196715790,2011
196723837,2011
196756973,2011
196759745,2011
196761283,2011
196762502,2011
196762648,2011
196763985,2011
196767730,2011
196774079,2011
196775932,2011
196777241,2011
196777424,2011
196777799,2011
196778596,2011
196779322,2011
196779631,2011
196779772,2011
196780222,2011
196780285,2011
196789810,2011
196789997,2011
196790143,2011
196790914,2011
196791674,2011
196792226,2011
196795210,2011
196795706,2011
196796370,2011
196798826,2011
196802477,2011
196817082,2011
196836939,2011
196837729,2011
221467847,2012
196838168,2011
196838436,2011
196839789,2011
196840496,2011
196842782,2011
196842819,2011
196865244,2011
196865448,2011
196865570,2011
196866012,2011
196866140,2011
196866214,2011
196866220,2011
196886395,2012
196888851,2011
196894119,2011
196894865,2011
197545557,2011
196895528,2011
196902457,2011
196903235,2011
196904885,2011
196910058,2011
196921392,2011
196930989,2011
196931075,2011
196931130,2011
196948130,2011
196950313,2011
196959415,2011
196963532,2011
196980164,2011
196987102,2011
223660675,2012
196990445,2011
196991267,2011
196993113,2011
196993145,2012
196993574,2011
196993775,2011
196993949,2011
196994136,2012
197005384,2011
197009584,2011
197011999,2011
197012074,2011
197014056,2011
197025804,2011
197026050,2011
197026676,2011
197038301,2011
197038937,2011
197040253,2011
197040498,2011
197041049,2011
197045803,2011
197046199,2011
197046604,2011
197047615,2011
197047634,2011
197048109,2011
197048648,2011
197048756,2011
197048804,2011
197048825,2011
197048863,2011
197049382,2011
197049773,2011
197049942,2011
197059818,2011
197059933,2011
197059938,2011
197060154,2011
197060284,2011
197060471,2011
197060648,2011
197645375,2011
197061626,2011
197062059,2011
197063068,2011
197069189,2012
197069195,2011
197070290,2012
197071502,2012
197071715,2011
197072370,2011
197073426,2012
197073534,2011
197076518,2011
197076736,2011
207942856,2011
197077981,2011
197078605,2011
197079094,2011
197081191,2011
197081230,2011
197083521,2011
207942877,2011
197097170,2011
197097240,2011
197104383,2011
197123046,2011
197154629,2011
197156964,2011
197163741,2011
197185106,2011
197185415,2011
197187018,2011
197187887,2011
197225532,2011
197226765,2011
197227691,2011
197234132,2011
197235380,2011
197247299,2011
197249525,2011
197249652,2011
197249720,2011
197251172,2011
197254636,2011
197264547,2011
197267875,2011
197268520,2011
197273540,2011
197273958,2011
197275786,2011
197276086,2011
197276261,2011
197283294,2011
197286571,2011
197448029,2011
197314041,2011
197319101,2011
197321781,2011
197322274,2011
197324939,2011
197410558,2011
197325003,2011
197350480,2011
197355929,2011
197356867,2011
197433105,2011
197364281,2011
197366924,2011
197367154,2011
197369008,2011
197447171,2011
197369429,2012
197372983,2011
197374036,2011
197376526,2011
197394206,2011
207942898,2011
197411021,2011
197422382,2011
197426829,2011
197427985,2011
197432269,2011
197437488,2012
197438266,2011
197440603,2011
197440793,2011
197442241,2011
207942917,2011
207942936,2011
197448641,2011
197448800,2011
197457274,2011
197457309,2011
197459997,2011
197461956,2011
197472132,2011
197462161,2011
197462378,2011
197462523,2011
197463735,2011
197471519,2011
197472623,2011
197473528,2011
197473547,2011
197481355,2011
197487337,2011
